9/23/2020 1:34:00 PM,Loaded file:E:\00222936.src
9/23/2020 1:34:03 PM,Starting program:E:\00222936.src
9/23/2020 1:34:09 PM,Completed program: E:\00222936.src
9/23/2020 1:38:24 PM,Loaded file:K:\00222936.src
9/23/2020 1:39:26 PM,Loaded file:K:\00222936.src
9/23/2020 1:39:27 PM,Starting program:K:\00222936.src
9/23/2020 1:39:31 PM,Completed program: K:\00222936.src
9/23/2020 1:39:52 PM,Loaded file:K:\00222936.src
9/23/2020 1:39:53 PM,Starting program:K:\00222936.src
9/23/2020 1:39:57 PM,Completed program: K:\00222936.src
9/23/2020 1:41:05 PM,Loaded file:K:\00222936.src
9/23/2020 1:41:06 PM,Starting program:K:\00222936.src
9/23/2020 1:41:10 PM,Completed program: K:\00222936.src
9/23/2020 1:48:29 PM,Loaded file:K:\00222936.src
9/23/2020 1:48:29 PM,Starting program:K:\00222936.src
9/23/2020 1:48:33 PM,Completed program: K:\00222936.src
9/23/2020 1:55:39 PM,Loaded file:K:\00222936.src
9/23/2020 1:55:40 PM,Starting program:K:\00222936.src
9/23/2020 1:56:24 PM,Completed program: K:\00222936.src
9/23/2020 2:01:23 PM,Loaded file:K:\00222936.src
9/23/2020 2:01:24 PM,Starting program:K:\00222936.src
9/23/2020 2:02:15 PM,Completed program: K:\00222936.src
9/23/2020 2:09:51 PM,Loaded file:K:\00222936.src
9/23/2020 2:09:52 PM,Starting program:K:\00222936.src
9/23/2020 2:10:38 PM,Completed program: K:\00222936.src
9/23/2020 2:17:59 PM,Loaded file:K:\00222936.src
9/23/2020 2:18:00 PM,Starting program:K:\00222936.src
9/23/2020 2:18:52 PM,Completed program: K:\00222936.src
9/23/2020 2:29:46 PM,Loaded file:K:\00222936.src
9/23/2020 2:29:47 PM,Starting program:K:\00222936.src
9/23/2020 2:36:32 PM,Loaded file:K:\00222936.src
9/23/2020 2:36:33 PM,Starting program:K:\00222936.src
9/23/2020 2:37:42 PM,Loaded file:K:\00222936.src
9/23/2020 2:37:43 PM,Starting program:K:\00222936.src
9/23/2020 2:46:29 PM,Loaded file:K:\00222936.src
9/23/2020 2:46:30 PM,Starting program:K:\00222936.src
9/23/2020 3:06:25 PM,Loaded file:K:\00222936.src
9/23/2020 3:06:26 PM,Starting program:K:\00222936.src
9/23/2020 4:24:33 PM,Loaded file:K:\00222936.src
9/23/2020 4:24:34 PM,Starting program:K:\00222936.src
9/23/2020 4:26:42 PM,Completed program: K:\00222936.src
9/23/2020 4:28:47 PM,Loaded file:K:\00222936.src
9/23/2020 4:28:48 PM,Starting program:K:\00222936.src
9/23/2020 4:30:37 PM,Completed program: K:\00222936.src
9/23/2020 4:35:24 PM,Loaded file:K:\00222936.src
9/23/2020 4:35:25 PM,Starting program:K:\00222936.src
9/23/2020 4:37:22 PM,Completed program: K:\00222936.src
9/23/2020 4:40:10 PM,Loaded file:K:\00222936.src
9/23/2020 4:40:11 PM,Starting program:K:\00222936.src
9/23/2020 4:42:50 PM,Completed program: K:\00222936.src
9/24/2020 6:03:06 PM,Loaded file:K:\00222936.src
9/24/2020 6:03:17 PM,Starting program:K:\00222936.src
9/24/2020 6:05:40 PM,Completed program: K:\00222936.src
9/24/2020 6:24:59 PM,Loaded file:K:\00222936.src
9/24/2020 6:25:06 PM,Starting program:K:\00222936.src
9/24/2020 6:30:25 PM,Loaded file:K:\00222936.src
9/24/2020 6:30:31 PM,Starting program:K:\00222936.src
9/24/2020 6:32:01 PM,Completed program: K:\00222936.src
6/25/2024 4:44:43 PM,Loaded file:E:\NoName.src
6/25/2024 4:44:47 PM,Starting program:E:\NoName.src
6/25/2024 5:13:38 PM,Loaded file:E:\NoName.src
6/25/2024 5:13:41 PM,Starting program:E:\NoName.src
6/25/2024 5:29:24 PM,Loaded file:E:\NoName2.src
6/25/2024 5:29:26 PM,Starting program:E:\NoName2.src
6/25/2024 5:38:17 PM,Completed program: E:\NoName2.src
6/27/2024 3:16:42 PM,Loaded file:E:\Mary_Virgin_Statue.src
6/27/2024 3:17:02 PM,Starting program:E:\Mary_Virgin_Statue.src
6/27/2024 3:45:15 PM,Loaded file:E:\Mary_Virgin_Statue.src
6/27/2024 3:45:34 PM,Starting program:E:\Mary_Virgin_Statue.src
6/28/2024 9:12:20 AM,Loaded file:E:\Mary_Virgin_Statue.src
6/28/2024 9:12:47 AM,Starting program:E:\Mary_Virgin_Statue.src
6/28/2024 10:10:52 PM,Completed program: E:\Mary_Virgin_Statue.src
6/29/2024 8:30:20 AM,Loaded file:E:\Mary_Virgin_Statue.src
6/29/2024 8:31:13 AM,Starting program:E:\Mary_Virgin_Statue.src
6/29/2024 7:24:53 PM,Completed program: E:\Mary_Virgin_Statue.src
7/3/2024 8:38:32 AM,Loaded file:E:\Spianatura.src
7/3/2024 8:39:42 AM,Loaded file:E:\Spianatura.src
7/3/2024 10:34:12 AM,Loaded file:E:\Spianatura.src
7/3/2024 10:42:52 AM,Loaded file:E:\Spianatura.src
7/3/2024 10:42:56 AM,Starting program:E:\Spianatura.src
7/3/2024 11:21:09 AM,Completed program: E:\Spianatura.src
7/3/2024 3:34:48 PM,Loaded file:E:\Franchi 2.src
7/3/2024 3:36:36 PM,Starting program:E:\Franchi 2.src
7/4/2024 8:47:41 AM,Completed program: E:\Franchi 2.src
7/4/2024 11:22:53 AM,Loaded file:E:\Franchi 2.src
7/4/2024 11:23:34 AM,Starting program:E:\Franchi 2.src
7/4/2024 4:23:53 PM,Completed program: E:\Franchi 2.src
7/4/2024 5:08:00 PM,Loaded file:E:\Franchi 2.src
7/4/2024 5:12:06 PM,Starting program:E:\Franchi 2.src
7/5/2024 1:26:10 PM,Completed program: E:\Franchi 2.src
7/5/2024 2:11:41 PM,Loaded file:E:\Franchi 02 salvato A.src
7/5/2024 2:12:34 PM,Starting program:E:\Franchi 02 salvato A.src
7/5/2024 9:33:11 PM,Completed program: E:\Franchi 02 salvato A.src
7/6/2024 6:38:28 AM,Loaded file:E:\Franchi 02 salvato A.src
7/6/2024 6:38:50 AM,Starting program:E:\Franchi 02 salvato A.src
7/6/2024 12:28:04 PM,Loaded file:E:\Franchi 02 salvato A.src
7/6/2024 12:28:44 PM,Starting program:E:\Franchi 02 salvato A.src
7/6/2024 3:52:27 PM,Completed program: E:\Franchi 02 salvato A.src
7/7/2024 6:14:30 AM,Loaded file:E:\Franchi 02 salvato A.src
7/7/2024 6:14:39 AM,Starting program:E:\Franchi 02 salvato A.src
7/7/2024 6:32:44 AM,Loaded file:E:\Franchi 02 salvato A.src
7/7/2024 6:32:56 AM,Starting program:E:\Franchi 02 salvato A.src
7/8/2024 9:39:33 AM,Loaded file:E:\Franchi 02 salvato A.src
7/8/2024 9:39:34 AM,Starting program:E:\Franchi 02 salvato A.src
7/8/2024 9:40:52 AM,Loaded file:E:\Franchi 02 salvato A.src
7/8/2024 9:40:54 AM,Starting program:E:\Franchi 02 salvato A.src
7/8/2024 9:44:00 AM,Loaded file:E:\Franchi 02 salvato A.src
7/8/2024 9:44:01 AM,Starting program:E:\Franchi 02 salvato A.src
7/8/2024 9:48:50 AM,Completed program: E:\Franchi 02 salvato A.src
7/8/2024 9:52:24 AM,Loaded file:E:\Franchi 02 salvato A.src
7/8/2024 9:52:26 AM,Starting program:E:\Franchi 02 salvato A.src
7/8/2024 9:57:18 AM,Completed program: E:\Franchi 02 salvato A.src
7/8/2024 10:00:11 AM,Loaded file:E:\Franchi 02 salvato A.src
7/8/2024 10:00:12 AM,Starting program:E:\Franchi 02 salvato A.src
7/8/2024 10:05:32 AM,Loaded file:E:\Franchi 02 salvato A.src
7/8/2024 10:05:33 AM,Starting program:E:\Franchi 02 salvato A.src
7/8/2024 10:12:44 AM,Loaded file:E:\Franchi 02 salvato A.src
7/8/2024 10:12:45 AM,Starting program:E:\Franchi 02 salvato A.src
7/8/2024 10:13:07 AM,Loaded file:E:\Franchi 02 salvato A.src
7/8/2024 10:13:08 AM,Starting program:E:\Franchi 02 salvato A.src
7/8/2024 10:18:46 AM,Completed program: E:\Franchi 02 salvato A.src
7/8/2024 10:23:13 AM,Loaded file:E:\Franchi 02 salvato A.src
7/8/2024 10:23:20 AM,Starting program:E:\Franchi 02 salvato A.src
7/8/2024 10:24:02 AM,Loaded file:E:\Franchi 02 salvato A.src
7/8/2024 10:24:12 AM,Starting program:E:\Franchi 02 salvato A.src
7/8/2024 10:30:45 AM,Completed program: E:\Franchi 02 salvato A.src
7/8/2024 10:35:30 AM,Loaded file:E:\Franchi 02 salvato A.src
7/8/2024 10:35:32 AM,Starting program:E:\Franchi 02 salvato A.src
7/8/2024 10:41:28 AM,Completed program: E:\Franchi 02 salvato A.src
7/8/2024 6:14:49 PM,Loaded file:E:\spiros.src
7/8/2024 6:15:32 PM,Loaded file:E:\spiros.src
7/8/2024 6:15:33 PM,Starting program:E:\spiros.src
7/8/2024 6:26:29 PM,Loaded file:E:\spiros.src
7/8/2024 6:26:39 PM,Starting program:E:\spiros.src
7/8/2024 9:42:44 PM,Completed program: E:\spiros.src
7/9/2024 11:53:54 AM,Loaded file:E:\Cipro.src
7/9/2024 12:12:57 PM,Starting program:E:\Cipro.src
7/9/2024 6:57:54 PM,Completed program: E:\Cipro.src
7/10/2024 9:01:22 AM,Loaded file:E:\Cipro.src
7/10/2024 9:01:23 AM,Starting program:E:\Cipro.src
7/10/2024 3:09:26 PM,Completed program: E:\Cipro.src
7/10/2024 4:32:35 PM,Loaded file:E:\Cipro.src
7/10/2024 4:32:43 PM,Starting program:E:\Cipro.src
7/10/2024 11:43:11 PM,Completed program: E:\Cipro.src
7/11/2024 7:04:24 AM,Loaded file:E:\Cipro 2.src
7/11/2024 7:07:28 AM,Starting program:E:\Cipro 2.src
7/11/2024 9:27:23 AM,Loaded file:E:\Cipro 2.src
7/11/2024 9:27:35 AM,Starting program:E:\Cipro 2.src
7/11/2024 10:05:53 AM,Loaded file:E:\Cipro.src
7/11/2024 10:05:56 AM,Starting program:E:\Cipro.src
7/11/2024 12:59:52 PM,Completed program: E:\Cipro.src
7/11/2024 1:10:17 PM,Loaded file:E:\Cipro.src
7/11/2024 1:10:36 PM,Starting program:E:\Cipro.src
7/11/2024 5:11:08 PM,Completed program: E:\Cipro.src
7/11/2024 5:41:54 PM,Loaded file:E:\Cipro.src
7/11/2024 5:42:02 PM,Starting program:E:\Cipro.src
7/11/2024 6:35:20 PM,Completed program: E:\Cipro.src
7/11/2024 6:45:55 PM,Loaded file:E:\Cipro.src
7/11/2024 6:45:59 PM,Starting program:E:\Cipro.src
7/12/2024 11:04:39 AM,Completed program: E:\Cipro.src
7/12/2024 11:07:40 AM,Loaded file:E:\Cipro.src
7/12/2024 12:51:24 PM,Starting program:E:\Cipro.src
7/12/2024 12:59:24 PM,Loaded file:E:\Cipro.src
7/12/2024 12:59:28 PM,Starting program:E:\Cipro.src
7/12/2024 1:00:11 PM,Loaded file:E:\Cipro.src
7/12/2024 1:00:15 PM,Starting program:E:\Cipro.src
7/12/2024 1:47:24 PM,Completed program: E:\Cipro.src
7/12/2024 5:05:32 PM,Loaded file:E:\Cipro.src
7/12/2024 5:05:35 PM,Starting program:E:\Cipro.src
7/12/2024 5:21:19 PM,Completed program: E:\Cipro.src
7/12/2024 5:28:36 PM,Loaded file:E:\Cipro.src
7/12/2024 5:28:38 PM,Starting program:E:\Cipro.src
7/12/2024 5:35:28 PM,Loaded file:E:\Cipro.src
7/12/2024 5:35:30 PM,Starting program:E:\Cipro.src
7/12/2024 5:55:23 PM,Loaded file:E:\Cipro.src
7/12/2024 5:55:25 PM,Starting program:E:\Cipro.src
7/12/2024 6:24:05 PM,Completed program: E:\Cipro.src
7/13/2024 7:17:44 AM,Loaded file:E:\Cipro.src
7/13/2024 7:17:46 AM,Starting program:E:\Cipro.src
7/13/2024 8:04:22 AM,Completed program: E:\Cipro.src
7/15/2024 11:29:29 AM,Loaded file:E:\Cipro.src
7/15/2024 11:32:38 AM,Starting program:E:\Cipro.src
7/15/2024 5:35:18 PM,Completed program: E:\Cipro.src
7/16/2024 9:47:14 AM,Loaded file:E:\Cipro.src
7/16/2024 9:47:19 AM,Starting program:E:\Cipro.src
7/16/2024 9:49:10 AM,Loaded file:E:\Cipro.src
7/16/2024 9:49:13 AM,Starting program:E:\Cipro.src
7/16/2024 11:28:55 AM,Completed program: E:\Cipro.src
7/16/2024 11:32:24 AM,Loaded file:E:\Cipro.src
7/16/2024 11:32:25 AM,Starting program:E:\Cipro.src
7/16/2024 12:44:42 PM,Completed program: E:\Cipro.src
7/16/2024 12:54:33 PM,Loaded file:E:\Cipro.src
7/16/2024 12:54:35 PM,Starting program:E:\Cipro.src
7/16/2024 1:56:14 PM,Completed program: E:\Cipro.src
7/16/2024 2:09:20 PM,Loaded file:E:\Cipro.src
7/16/2024 2:09:23 PM,Starting program:E:\Cipro.src
7/16/2024 2:16:47 PM,Completed program: E:\Cipro.src
7/16/2024 3:49:21 PM,Loaded file:E:\Franchi 03.src
7/16/2024 3:49:22 PM,Starting program:E:\Franchi 03.src
7/16/2024 4:15:36 PM,Completed program: E:\Franchi 03.src
7/16/2024 6:40:44 PM,Loaded file:E:\Franchi 03.src
7/16/2024 6:41:06 PM,Starting program:E:\Franchi 03.src
7/17/2024 7:02:50 AM,Completed program: E:\Franchi 03.src
7/17/2024 10:51:55 AM,Loaded file:E:\Franchi 03.src
7/17/2024 10:52:36 AM,Starting program:E:\Franchi 03.src
7/17/2024 10:53:04 AM,Loaded file:E:\Franchi 03.src
7/17/2024 10:53:38 AM,Starting program:E:\Franchi 03.src
7/17/2024 11:48:31 AM,Loaded file:E:\Franchi 03.src
7/17/2024 11:48:56 AM,Starting program:E:\Franchi 03.src
7/17/2024 11:46:22 PM,Completed program: E:\Franchi 03.src
7/18/2024 9:22:00 AM,Loaded file:E:\Franchi 03.src
7/18/2024 9:22:39 AM,Starting program:E:\Franchi 03.src
7/19/2024 9:17:12 AM,Loaded file:E:\Franchi 03.src
7/19/2024 9:17:23 AM,Starting program:E:\Franchi 03.src
7/19/2024 9:29:20 AM,Loaded file:E:\Franchi 03.src
7/19/2024 9:29:56 AM,Starting program:E:\Franchi 03.src
7/19/2024 11:14:17 AM,Loaded file:E:\Franchi 03.src
7/19/2024 11:14:32 AM,Starting program:E:\Franchi 03.src
7/19/2024 12:09:56 PM,Loaded file:E:\Franchi 03.src
7/19/2024 12:10:06 PM,Starting program:E:\Franchi 03.src
7/19/2024 1:18:16 PM,Loaded file:E:\Franchi 03.src
7/19/2024 1:18:26 PM,Starting program:E:\Franchi 03.src
7/19/2024 6:09:48 PM,Completed program: E:\Franchi 03.src
7/20/2024 1:11:44 PM,Loaded file:E:\Umba.src
7/20/2024 1:14:26 PM,Starting program:E:\Umba.src
7/20/2024 9:57:34 PM,Completed program: E:\Umba.src
7/22/2024 9:05:02 AM,Loaded file:E:\Umba.src
7/22/2024 9:05:12 AM,Starting program:E:\Umba.src
7/22/2024 10:12:56 AM,Completed program: E:\Umba.src
7/22/2024 1:24:28 PM,Loaded file:E:\Umba.src
7/22/2024 1:24:54 PM,Starting program:E:\Umba.src
7/22/2024 6:05:00 PM,Completed program: E:\Umba.src
7/23/2024 10:36:01 AM,Loaded file:E:\Venere.src
7/23/2024 10:36:11 AM,Starting program:E:\Venere.src
7/23/2024 12:50:28 PM,Completed program: E:\Venere.src
7/23/2024 12:54:52 PM,Loaded file:E:\Venere.src
7/23/2024 12:54:59 PM,Starting program:E:\Venere.src
7/23/2024 2:21:41 PM,Completed program: E:\Venere.src
7/23/2024 2:36:24 PM,Loaded file:E:\Venere.src
7/23/2024 2:36:33 PM,Starting program:E:\Venere.src
7/23/2024 4:30:12 PM,Completed program: E:\Venere.src
7/23/2024 4:40:28 PM,Loaded file:E:\Venere.src
7/23/2024 4:40:53 PM,Starting program:E:\Venere.src
7/23/2024 9:26:58 PM,Completed program: E:\Venere.src
7/24/2024 8:58:43 AM,Loaded file:E:\Venere.src
7/24/2024 8:58:57 AM,Starting program:E:\Venere.src
7/24/2024 10:51:44 AM,Loaded file:E:\Venere.src
7/24/2024 10:52:03 AM,Starting program:E:\Venere.src
7/24/2024 3:01:01 PM,Completed program: E:\Venere.src
7/24/2024 3:05:20 PM,Loaded file:E:\Venere.src
7/24/2024 3:05:40 PM,Starting program:E:\Venere.src
7/24/2024 6:55:22 PM,Completed program: E:\Venere.src
7/25/2024 9:00:41 AM,Loaded file:E:\Venere.src
7/25/2024 9:00:51 AM,Starting program:E:\Venere.src
7/25/2024 1:21:46 PM,Completed program: E:\Venere.src
7/25/2024 2:04:06 PM,Loaded file:E:\Venere.src
7/25/2024 2:05:01 PM,Starting program:E:\Venere.src
7/26/2024 1:29:51 AM,Completed program: E:\Venere.src
7/26/2024 6:41:03 AM,Loaded file:E:\Venere.src
7/26/2024 6:41:16 AM,Starting program:E:\Venere.src
7/26/2024 10:33:10 AM,Completed program: E:\Venere.src
7/26/2024 3:22:08 PM,Loaded file:E:\Venere.src
7/26/2024 3:22:15 PM,Starting program:E:\Venere.src
7/26/2024 5:30:37 PM,Completed program: E:\Venere.src
7/27/2024 6:25:10 AM,Loaded file:E:\Venere.src
7/27/2024 6:33:07 AM,Starting program:E:\Venere.src
7/27/2024 7:41:49 AM,Loaded file:E:\Venere.src
7/27/2024 7:41:57 AM,Starting program:E:\Venere.src
7/27/2024 7:45:53 AM,Loaded file:E:\Venere.src
7/27/2024 7:45:59 AM,Starting program:E:\Venere.src
7/27/2024 8:49:04 AM,Loaded file:E:\Venere.src
7/27/2024 8:49:08 AM,Starting program:E:\Venere.src
7/27/2024 9:55:54 AM,Loaded file:E:\Venere.src
7/27/2024 9:56:00 AM,Starting program:E:\Venere.src
7/27/2024 12:08:40 PM,Completed program: E:\Venere.src
8/1/2024 4:12:18 PM,Loaded file:E:\mani.src
8/1/2024 4:12:19 PM,Starting program:E:\mani.src
8/1/2024 4:52:15 PM,Completed program: E:\mani.src
8/2/2024 10:47:42 AM,Loaded file:E:\mani.src
8/2/2024 10:49:09 AM,Starting program:E:\mani.src
8/2/2024 3:25:08 PM,Completed program: E:\mani.src
8/2/2024 3:33:09 PM,Loaded file:E:\mani.src
8/2/2024 3:33:11 PM,Starting program:E:\mani.src
8/2/2024 4:16:17 PM,Completed program: E:\mani.src
8/2/2024 4:28:36 PM,Loaded file:E:\mani.src
8/2/2024 4:28:42 PM,Starting program:E:\mani.src
8/2/2024 7:46:33 PM,Completed program: E:\mani.src
8/3/2024 5:41:57 AM,Loaded file:E:\mani.src
8/3/2024 5:42:03 AM,Starting program:E:\mani.src
8/7/2024 3:13:07 PM,Loaded file:E:\mani.src
8/7/2024 3:13:12 PM,Starting program:E:\mani.src
8/7/2024 3:56:37 PM,Loaded file:E:\mani.src
8/7/2024 3:57:26 PM,Loaded file:E:\mani.src
8/7/2024 3:58:25 PM,Loaded file:E:\mani.src
8/7/2024 4:01:49 PM,Loaded file:E:\mani.src
8/7/2024 4:02:03 PM,Starting program:E:\mani.src
8/7/2024 4:02:46 PM,Loaded file:E:\mani.src
8/7/2024 4:02:57 PM,Starting program:E:\mani.src
8/7/2024 9:53:45 PM,Completed program: E:\mani.src
8/8/2024 7:10:53 AM,Loaded file:E:\mani.src
8/8/2024 7:11:00 AM,Starting program:E:\mani.src
8/8/2024 9:52:11 AM,Completed program: E:\mani.src
8/8/2024 10:07:31 AM,Loaded file:E:\mani.src
8/8/2024 10:07:33 AM,Starting program:E:\mani.src
8/8/2024 10:50:59 AM,Completed program: E:\mani.src
8/8/2024 11:52:44 AM,Loaded file:E:\mani.src
8/8/2024 11:52:46 AM,Starting program:E:\mani.src
8/8/2024 12:20:35 PM,Loaded file:E:\mani.src
8/8/2024 12:20:37 PM,Starting program:E:\mani.src
8/8/2024 1:48:03 PM,Completed program: E:\mani.src
8/8/2024 1:59:06 PM,Loaded file:E:\mani.src
8/8/2024 1:59:08 PM,Starting program:E:\mani.src
8/8/2024 4:22:03 PM,Completed program: E:\mani.src
8/9/2024 12:39:14 PM,Loaded file:E:\Raimond.src
8/9/2024 12:39:36 PM,Loaded file:E:\Raimond.src
8/9/2024 12:39:38 PM,Starting program:E:\Raimond.src
8/9/2024 12:44:24 PM,Loaded file:E:\Raimond.src
8/9/2024 12:44:26 PM,Starting program:E:\Raimond.src
8/9/2024 12:51:42 PM,Loaded file:E:\Raimond.src
8/9/2024 12:51:43 PM,Starting program:E:\Raimond.src
8/9/2024 2:08:12 PM,Loaded file:E:\Raimond.src
8/9/2024 2:08:15 PM,Starting program:E:\Raimond.src
8/9/2024 2:26:11 PM,Loaded file:E:\Raimond.src
8/9/2024 2:26:12 PM,Starting program:E:\Raimond.src
8/9/2024 2:34:43 PM,Loaded file:E:\Raimond.src
8/9/2024 2:34:44 PM,Starting program:E:\Raimond.src
8/9/2024 5:39:01 PM,Completed program: E:\Raimond.src
8/12/2024 10:32:51 AM,Loaded file:E:\Base Minerva.src
8/12/2024 10:32:59 AM,Starting program:E:\Base Minerva.src
8/12/2024 4:02:22 PM,Completed program: E:\Base Minerva.src
8/12/2024 4:57:46 PM,Loaded file:E:\Base Minerva.src
8/12/2024 4:57:54 PM,Starting program:E:\Base Minerva.src
8/12/2024 9:07:03 PM,Completed program: E:\Base Minerva.src
8/13/2024 6:15:57 AM,Loaded file:E:\Base Minerva.src
8/13/2024 6:16:05 AM,Starting program:E:\Base Minerva.src
8/13/2024 8:10:42 AM,Completed program: E:\Base Minerva.src
8/13/2024 8:21:43 AM,Loaded file:E:\Base Minerva.src
8/13/2024 8:21:44 AM,Starting program:E:\Base Minerva.src
8/13/2024 8:41:42 AM,Completed program: E:\Base Minerva.src
8/13/2024 8:46:46 AM,Loaded file:E:\Base Minerva.src
8/13/2024 8:46:49 AM,Starting program:E:\Base Minerva.src
8/13/2024 10:17:32 AM,Completed program: E:\Base Minerva.src
8/13/2024 10:44:02 AM,Loaded file:E:\Base Minerva.src
8/13/2024 10:44:04 AM,Starting program:E:\Base Minerva.src
8/13/2024 11:57:05 AM,Completed program: E:\Base Minerva.src
8/13/2024 12:11:20 PM,Loaded file:E:\Base Minerva.src
8/13/2024 12:11:21 PM,Starting program:E:\Base Minerva.src
8/13/2024 12:30:10 PM,Completed program: E:\Base Minerva.src
8/13/2024 12:50:39 PM,Loaded file:E:\Base Minerva.src
8/13/2024 12:50:41 PM,Starting program:E:\Base Minerva.src
8/13/2024 1:36:41 PM,Completed program: E:\Base Minerva.src
8/13/2024 2:03:43 PM,Loaded file:E:\Base Minerva.src
8/13/2024 2:03:45 PM,Starting program:E:\Base Minerva.src
8/13/2024 2:15:49 PM,Completed program: E:\Base Minerva.src
8/14/2024 8:36:20 AM,Loaded file:E:\MadonnGesu_Campi.src
8/14/2024 8:43:46 AM,Starting program:E:\MadonnGesu_Campi.src
8/14/2024 3:44:48 PM,Completed program: E:\MadonnGesu_Campi.src
8/19/2024 7:18:04 AM,Loaded file:E:\MadonnGesu_Campi.src
8/19/2024 7:18:26 AM,Starting program:E:\MadonnGesu_Campi.src
8/19/2024 6:08:55 PM,Completed program: E:\MadonnGesu_Campi.src
8/19/2024 6:12:00 PM,Loaded file:E:\MadonnGesu_Campi.src
8/19/2024 6:12:05 PM,Starting program:E:\MadonnGesu_Campi.src
8/19/2024 7:11:07 PM,Completed program: E:\MadonnGesu_Campi.src
8/19/2024 7:28:02 PM,Loaded file:E:\MadonnGesu_Campi.src
8/19/2024 7:28:46 PM,Starting program:E:\MadonnGesu_Campi.src
8/20/2024 3:11:59 PM,Completed program: E:\MadonnGesu_Campi.src
8/27/2024 5:40:18 PM,Loaded file:E:\P.Pio.src
8/27/2024 5:40:27 PM,Starting program:E:\P.Pio.src
8/28/2024 7:36:46 PM,Completed program: E:\P.Pio.src
8/28/2024 7:43:13 PM,Loaded file:E:\P.Pio.src
8/28/2024 7:43:51 PM,Starting program:E:\P.Pio.src
8/29/2024 9:51:16 PM,Completed program: E:\P.Pio.src
8/29/2024 10:34:34 PM,Loaded file:E:\P.Pio.src
8/29/2024 10:35:04 PM,Starting program:E:\P.Pio.src
8/30/2024 7:40:00 PM,Loaded file:E:\P.Pio.src
8/30/2024 7:40:08 PM,Starting program:E:\P.Pio.src
8/31/2024 4:04:44 AM,Completed program: E:\P.Pio.src
8/31/2024 7:06:49 AM,Loaded file:E:\P.Pio.src
8/31/2024 7:07:25 AM,Starting program:E:\P.Pio.src
9/1/2024 8:25:36 AM,Completed program: E:\P.Pio.src
